Date,MSFT,AMZN,JNJ,JPM,XOM,BAC,WMT,WFC,V,PG,BUD,T,CVX,UNH,PFE,RHHBY,CHL,HD,TSM,VZ,ORCL,C,NVDA,NVS,AAPL,INTC,NFLX,SONC,MO,GOOGL
1/12/15,-0.012502941,-0.018590204,-0.00343043,-0.008594524,-0.019217967,-0.017667845,0.007498423,-0.011959122,-0.001957583,-0.003656467,0.013307033,0.002694572,-0.021532271,-0.011280509,0.003675439,0.006095688,0.001476643,-0.004480796,-0.019339607,0.006843506,-0.002765711,-0.00787712,-0.012537418,-0.006658319,-0.024640636,-0.004352199,-0.03176532,0.00622964,0.006324104,-0.00730948
1/13/15,-0.005150195,0.011427151,0.001721082,0.000169826,-0.003653386,-0.013788908,-0.007887055,-0.00384238,0.002923002,0.004226015,0.003790054,0,-0.015866857,0.005070879,-0.010070382,0.0043278,0.036369535,-0.006608035,0.01250589,0.002123981,-0.007857638,-0.007145799,-0.001523454,0.009216576,0.00887868,-0.002732402,0.015556893,0.038449043,0.007855457,0.009536052
1/14/15,-0.008628244,-0.00498745,-0.007254616,-0.034500191,-0.002888842,-0.024924027,-0.030231821,-0.011571776,-0.020017011,-0.003433136,-0.003161097,-0.004777485,-0.002879212,0.002522446,0.001233172,0.010916374,-0.017072447,-0.01050783,0.000475088,-0.004451133,0.003028296,-0.019392173,0.004068899,0.004669846,-0.003810478,-0.004109725,0.001389796,-0.002510355,0.007988992,0.008230381
1/15/15,-0.010443538,-0.02155003,-0.014519342,-0.032036635,-0.008691855,-0.052369117,0.008890553,-0.010341423,-0.009508538,-0.001444678,0.00625391,-0.002100517,-0.011838234,0.010935932,-0.002462952,0.028985579,0.008041216,-0.015880831,0.086894536,0.002767617,-0.009985978,-0.037104913,-0.007092176,0.038942288,-0.027140457,-0.004401659,-0.001480419,-0.010695072,0.014305212,-0.003794958
1/16/15,0.016710497,0.013207799,0.015123524,0.017094043,0.024280583,0.011842259,-0.006980992,0.01813873,0.00718984,0.01546877,0.024247293,0.016235928,0.023862947,0.012540825,0.01234552,0.008285057,0.00510537,0.030789018,-0.012669258,0.01889624,0.02064261,0.008045792,0.018367235,0.003678688,-0.007769944,0.007184477,0.041944695,0.014626291,0.011053935,0.012797327
1/20/15,0.003243923,-0.004471308,-0.026432133,-0.003933616,-0.00032917,-0.007802532,-0.000922006,0.006971509,0.007413424,-0.00065743,-0.002307582,0.004437854,0.012842421,-0.00141825,0.009146383,-0.005204211,0.00730156,-0.00835581,0.021681466,0.003959114,0.008963638,-0.007351547,0.003006313,0.005250204,0.025757222,-0.009876537,0.033971643,-0.016922453,0.01470313,-0.001018667
1/21/15,-0.010131579,0.026983133,0.006022398,0.003231107,0.008562936,0.009829655,-0.000576724,0.001923069,0.001712871,0.002027509,0.008651582,0.001472677,0.01587305,0.035031197,-0.013897121,-0.009636528,0.051685966,0.002711929,0.005196974,0.001452916,-0.009339441,0.010156651,0.013985863,-0.026901923,0.007634381,0.010806295,0.173394497,-0.01370749,0.008173739,0.020492632
1/22/15,0.026350161,0.043969746,0.018252922,0.030416973,0.010884867,0.044127229,0.019159642,0.032053636,0.001244013,0.009809463,0.010191091,-0.006176191,0.007026597,0.04143802,0.005208239,-0.035029172,0.00869053,0.024534011,0.021542416,-0.009326492,0.012876447,0.038332774,0.017241272,-0.019341786,0.026015511,0.011787329,0.046813937,0.005171276,0.007186419,0.032494807
1/23/15,0.001061067,0.006670559,-0.015034643,-0.015801547,-0.021320296,-0.022374106,0.002378256,-0.009484952,0.002678623,-0.016808613,0.00815481,-0.012429832,-0.019004755,-0.0162495,-0.010972194,0.018150477,-0.003862034,-0.006599396,0.01180955,-0.013598319,0.003178158,-0.019164985,0.00290561,0.000309752,0.005160026,-0.012462779,0.021053116,0.00321542,-0.008598612,0.008654428
1/26/15,-0.003603348,-0.008739111,0.000587189,0.001588052,0.009572287,0.007628789,0.001355615,0.006008407,-0.006814143,-0.005550724,0.009589729,-0.00569387,0.018998464,-0.003482208,0.01078564,0.00396145,-0.006561332,0.009395466,0.007086143,-0.004029547,-0.006562414,0.005553332,-0.004345613,-0.003922815,0.001062289,-0.017558328,0.020801886,-0.008653895,0.00461332,-0.009650412
1/27/15,-0.092533519,-0.009397416,-0.001662567,-0.010040585,-0.008827387,-0.01388029,-0.01241102,-0.011384717,-0.021596113,-0.034494401,-0.001734606,-0.011151169,-0.005694248,-0.014335564,-0.006097554,0.006200622,-0.011558315,-0.011282578,0.001241845,-0.012990124,-0.011389735,-0.011863123,-0.048011781,0.025287683,-0.035013395,-0.045238638,0.017041448,0,0.002204299,-0.028934956
1/28/15,-0.03445843,-0.009258341,-0.005975119,-0.025800859,-0.032985211,-0.027511156,-0.008111521,-0.015291803,-0.018446649,-0.015493178,-0.004219669,-0.003962319,-0.042028439,-0.014089674,-0.019938582,-0.03445369,-0.005011276,-0.003993749,-0.010748232,-0.006472223,-0.016359555,-0.024839688,-0.016301633,-0.018396807,0.056532958,-0.011992004,-0.02578334,-0.008405868,-0.010080588,-0.016807707
1/29/15,0.019907775,0.025895808,0.008868761,0.016803834,-0.004206971,0.015131582,0.010366384,0.011502829,0.006656746,0.006106954,0.025924384,0.008567879,-0.006845914,0.008574722,-0.003755748,-0.002611059,0.023809614,0.027496512,-0.026744666,0.001302893,0.003982334,0.011040226,0.024339966,0.021110115,0.03113338,0.012729413,0.003028545,0.020215137,0.007035649,0.001561163
1/30/15,-0.038324213,0.137115916,-0.021879105,-0.023172294,-0.001826862,-0.01814646,-0.031235612,-0.015921093,0.027862784,-0.016108408,-0.011338784,-0.001213595,-0.004563155,-0.028704688,-0.018221985,-0.01803375,-0.026237455,-0.029734226,-0.024903673,-0.008675062,-0.022631785,-0.014069882,-0.029322659,-0.017749136,-0.014634081,-0.034200425,-0.004506577,-0.032598231,-0.023717631,0.04738618
2/2/15,0.021782155,0.028037125,0.006890337,0.020044348,0.024708312,0.020462017,0.008589983,0.017141822,0.001687019,0.00984712,0.009256822,0.019441305,0.034428682,0.009788334,0.012800243,-0.003258181,0.028475379,9.57E-05,0.010127911,0.027784045,0.018858976,0.016400601,0.021874876,0.002566836,0.012546878,0.018462486,-0.001652352,-0.015527121,0.013182648,-0.009952518
2/3/15,0.007752058,-0.002524249,0.016165729,0.02253441,0.029805998,0.02781374,0.005600596,0.012118998,0.017427624,0.0097509,0.019074827,0.02324192,0.032717495,0.004846542,0.011690257,-0.005052114,-0.00372134,0.026907912,0.009154222,0.018092721,0.008434763,0.024308415,0.024974702,-0.002457851,0.000168605,0.001485822,0.035935345,0.010067215,0.008550235,0.002066847
2/4/15,0.005769207,0.003300817,-0.010735859,-0.005994406,-0.008563923,-0.006293244,0.005336656,-0.00131832,0.019631503,-0.001861526,-0.015053781,0.002038276,-0.010773096,0.001020357,0.01039701,0.016726497,0.019124335,0.010910238,0.018574555,-0.000627203,-0.014405153,-0.00981984,0.002486317,0.007596793,0.007669404,0.004184112,-0.017968163,0.029235894,-0.004238821,-0.013500867
2/5/15,0.014579322,0.0250583,0.010852369,0.006917547,0.009840297,0.011399634,0.007270733,0.01206868,0.026086137,0.010607102,0.004286029,0.003778008,0.008859991,0.008339369,0.028687168,-0.006756748,0.018472382,0.005350022,0.003392815,0.001255218,0.017444624,0.00289235,0.016369045,-0.003667861,0.007137696,0.010118914,0.000445731,-0.005487404,-0.006662885,0.007089985
2/6/15,-0.000942199,0.001043045,-0.013273571,0.0197289,-0.001854448,0.032561083,0.000572926,0.014533236,-0.016114645,-0.012571942,-0.023351365,0.009554226,0.002744454,-0.011211023,0.005455959,-0.00473232,-0.025622478,0.000458771,-0.023668768,0.030714589,-0.004170699,0.012361218,-0.004392423,0.009816883,-0.008420856,-0.018856593,-0.010135616,0.015903909,-0.006335085,0.007643938
2/9/15,-0.001179365,-0.009939086,-0.013056322,-0.001209538,0.000655707,-0.008490054,-0.016260195,-0.00440782,-0.007329245,-0.006541284,-0.007420325,-0.006596058,0.007481049,-0.010316172,-0.003014472,-0.022288286,-0.010784478,-0.006419794,-0.01861466,-0.004865073,0.009772061,0.001424301,-0.000980389,0.037569639,0.006642476,-0.011111131,-0.00290304,-0.032361311,-0.003187639,-0.008616123
2/10/15,0.005666012,0.006584634,0.005712674,0.011069043,-0.006006972,0.004281344,0.016063348,0.006640817,-0.003428116,0.00399758,0.012791804,0.006062292,-0.002263865,0.023288846,0.032657943,0.002127624,-0.00283765,0.021506595,0.052492235,0.008555507,0.013594676,0.003657839,0.027968607,-0.001854481,0.019211543,0.023382826,0.024555896,0.009602578,0.011474764,0.02055612
2/11/15,-0.005164159,0.005737306,0.000298835,-0.001539774,-0.004504819,-0.003653977,-0.010883339,-0.012277637,0.012793662,0.002927844,-0.005740894,-0.013199304,-0.001815125,0.008075348,0.0029282,-0.008492633,-0.002246381,-0.003252792,0.018021833,0.006059418,-0.014321396,0.005871691,-0.006682753,9.79E-05,0.023438707,-0.004450914,0.002070702,0.004919623,0.018411748,-0.003998765
2/12/15,0.016752838,0.005411308,-0.019326433,0.020558581,0.019536494,0.018948561,-0.005211912,0.017810652,0.018497033,0.004553973,0.010640769,0.006397207,0.017904588,-9.10E-05,0.018101992,-0.007035817,0.034524091,0.016770882,0.007410388,-0.005822094,0.012223084,0.024355873,0.07160027,0.0008799,0.01265224,0.017287666,0.00404504,0.04308091,0.014243908,0.014888494
2/13/15,0.018101941,0.012355102,0.011986932,0.001678799,0.010825936,-0.003599242,-0.00093135,0.00856747,-0.004725231,-0.001511236,-0.006529498,0.001444629,0.017319111,-0.003641723,-0.006595756,0.004312998,-0.003192245,-0.002407459,0.01512068,-0.004240705,0.000911393,0.006091552,0.000448568,-0.001660717,0.004902837,0.006738948,0.020515364,-0.011576889,-0.014043869,0.009431994
2/17/15,0.000459204,-0.016761371,0.008231333,0.007206304,-0.003427291,0.001203975,0.00174794,0.000722751,0.004599191,-0.004772979,0.002218289,0.00144251,-0.003369183,0.002924266,-0.001732081,0.026993912,0.000145652,0.000983301,-0.002818114,-0.002636376,-0.002048701,0.009570195,0.003137596,0.000489395,0.005901647,0.011059451,0.008281506,0.004115157,0.006939373,-0.011158218
2/18/15,-0.001147595,-0.005487036,-0.004779001,-0.012146526,-0.021923789,-0.019843639,0.003839122,-0.015351323,-0.006460834,0.009007073,-0.000983775,-0.00633816,-0.017437979,9.10E-05,-0.002891622,-0.004480163,-0.008295664,-8.95E-05,-0.002422293,-0.004880202,0.005930414,-0.005223493,-0.011617385,-0.00078234,0.006962465,-0.013529277,0.010851951,0.034047804,0.001813607,-0.00433017
2/19/15,-0.000688942,0.01507889,0.007402951,-0.002357935,-0.017250692,-0.005521479,-0.032101166,0.000733714,-7.40E-05,-0.012172718,0.007138799,-0.011597418,-0.018924051,0.002368639,-0.002030364,0.006900578,-0.002201485,-0.009375727,-0.007689152,-0.000612783,0.000226793,-0.005834121,0.002712235,0.000782953,-0.002097693,-0.001750649,-0.000968265,0,0.004344625,0.00700265
2/20/15,0.008275714,0.012295525,0.00259998,0.009623438,0.005366612,0.010487461,0.009339169,0.004948718,0.014492514,-0.003989968,0.006762336,-0.000293333,0.002307151,0.023538962,0.004359328,0.022646048,0.006030455,0.011717903,-0.003262654,0.001226609,-0.007708003,0.012910719,0.007213637,0.003422891,0.008174367,0.005846133,0.00758528,0.002439271,0.002343117,-0.008509514
2/23/15,0.00661183,-0.009174761,-0.000797924,-0.007525225,-0.010120064,-0.010989088,0.0035588,0.00492437,3.66E-05,0.006126888,0.013757287,-0.006748995,-0.006813811,0.033564153,-0.004919092,-0.007575791,-0.013889132,0.000356508,-0.009001668,-0.004084255,0.00022877,-0.008883751,-0.008057133,0.003898691,0.027027033,-0.018889866,-0.013299839,-0.021593803,-0.001798133,-0.012550735
2/24/15,-0.001358881,-0.004077495,0.005190706,0.024768382,0.004606336,0.01111119,-0.000354776,0.004900097,-0.001977899,0.001288383,0.001915832,0.005908507,0.00092707,-0.008333286,-0.001454098,-0.005284746,0.018087632,0.039811075,0.033856388,0.009227248,0.002283978,0.01130189,0.01064543,-0.003398045,-0.006240532,0.019253564,0.006442777,0.017407478,0.003783161,0.006822475
2/25/15,-0.00226827,0.017908553,0.005064505,0.005261499,0.002012864,0.006715522,-0.011824362,-0.000722229,0.001981819,-0.000467957,-0.008525187,0.00469902,0.005742749,-0.011955286,0.009318722,0.000590314,-0.007718002,-0.003768646,0,-0.000406375,-0.003418305,0.003660549,-0.007619851,-9.74E-05,-0.02557323,-0.013368289,0.007265021,-0.004582865,-0.001435941,0.016114346
2/26/15,0.001591614,-0.001479116,0.015710036,0.007196524,-0.010602451,-0.027289298,0.002752089,-0.003253407,0.002710655,-0.003393331,0.024509784,0.008476887,-0.01399892,-0.003419477,-0.002019523,-0.001179931,0.006897631,-0.007995899,-0.014377092,0.00345523,0.003658742,0.006143202,0.002710176,0.00350741,0.012656153,-0.008836441,0.009825918,0.000613655,0.00808786,0.021851462
2/27/15,-0.004766464,-0.012058171,-0.002821155,-0.004871738,-0.00124103,-0.014339088,0.001551402,-0.006527709,-0.008913236,-0.000469863,-0.006510242,0.001739082,-0.003549355,-0.000264055,-0.007805844,0.007973991,-0.012534636,-0.005460347,-0.006077701,0.001620417,-0.001594932,0.000190888,-0.006306481,-0.005825159,-0.015028099,-0.011887147,-0.016810607,-0.024846464,0.003565696,0.005971906
3/2/15,0.000684089,0.014467592,0.006926178,0.007996168,-0.005647008,0.012650109,0.000357292,0.013871115,0.025726881,0.003289336,0.0008684,0.002314892,-0.007311625,0.006776511,0.013112079,-0.004101961,-0.005166143,0.011939152,0.004076468,0.000404557,0.004792319,0.02041225,0.024478685,0.003368392,0.004904208,0.02436095,0.011244219,0.059138022,0.003730821,0.022021604
3/3/15,-0.013673588,-0.002722655,-0.008525407,0.003237889,-0.004770801,0.001873875,-0.007027149,-0.001800103,-0.010744182,-0.002927066,-0.003944195,-0.006639714,-0.00698771,-0.013461594,-0.006039697,0.010591258,-0.039317408,-0.000430592,-0.005277972,0.001617238,-0.014762672,0.004486692,-0.018583998,-0.010092946,0.002091548,0.001174415,-0.011535651,0.005643106,-0.000708141,0.00655622
3/4/15,-0.005083215,-0.004914027,-0.006742259,0.002581715,-0.005021468,-0.009380863,-0.009475772,-0.011361621,-0.00563009,-0.009511613,0.000396118,-0.011915163,0,0.008506002,0.002314643,-0.005881176,0.007258687,-0.011286336,-0.006938823,-0.009687423,0.005302018,-0.001116878,0.011271438,-0.000201912,-0.006338893,0.000586437,-0.010406305,-0.004134979,-0.011866665,-0.000794694
3/5/15,0.001161277,0.013351761,0.008558877,-0.002092311,-0.005047218,0.01010101,0.011988464,0.000364941,0.001388362,0.003319458,0.010845422,0,-0.004088887,0.008522245,-0.004907666,-0.010558233,0.010272893,0.010020898,0.005343146,-0.003056961,0.004356932,-0.002049338,0.019170756,-0.000908728,-0.016570576,-0.011430161,-0.004512845,-0.006227521,-0.00519823,0.00536022
3/6/15,-0.017397451,-0.019957175,-0.023507666,-0.017903192,-0.012796957,0.013749934,-0.01172693,-0.004558847,-0.017473577,-0.023277917,-0.022632972,-0.015294086,-0.011267204,-0.016639079,-0.014505346,0.004573233,-0.023220512,-0.012595902,-0.015126721,-0.012878055,-0.032420324,-0.009335295,-0.01356088,-0.015058135,0.001502888,-0.016009638,-0.028931951,-0.026857597,-0.03837821,-0.014670672
3/9/15,0.01156757,-0.004025357,0.005494084,0.010018168,-0.0054886,-0.003082614,0.003511338,0.001465465,0.007722451,0.005202089,-0.00616986,-0.003883025,0.003862708,0.01789515,0.001766378,0.00303492,0.016780726,0.006989874,-0.026566992,-0.001242358,0.007314708,-0.002073353,0.002660946,0.005438127,0.004265439,-0.01416074,-0.018695436,0.005826306,0.008618948,0.002094523
3/10/15,-0.019136464,-0.023906351,-0.011225985,-0.025040634,-0.010568473,-0.023500246,-0.009773105,-0.025242059,-0.022916333,-0.018654403,-0.034991496,-0.017091345,-0.010004607,-0.021235994,-0.007346565,-0.016944028,-0.030562477,-0.018314991,-0.017057629,-0.014928491,-0.020379145,-0.032483292,0.017248969,-0.018267201,-0.020685869,-0.031173556,-0.02371926,-0.018597567,-0.011703413,-0.024821461
3/11/15,-0.001189631,-0.008497781,-0.012156959,0.004669612,-0.002848273,0.020265991,-0.010909479,0.007693517,-0.001697055,-0.001839593,0.014537521,-0.004881038,0.006121769,0.005665482,-0.004440189,-0.012003733,0.003310139,0.004530926,0.019089005,0.003578238,-0.008369338,0.021471717,-0.005217408,0,-0.018231557,0.019873904,0.011791475,-0.011804918,-0.018421068,-0.007430516
3/12/15,-0.02286799,0.021481003,0.015357713,0.018758311,0.002380541,-0.001241465,0.014995673,0.035195781,0.018243285,0.008600479,0.012352708,0.015634779,-0.010817003,0.019162612,0.011001837,0.032087356,0.00439906,0.026797667,0.001702907,0.022021653,0.003616855,0.033441687,-0.009178352,0.008731862,0.018079249,-0.047324557,0.01846932,0.030493661,0.005996094,0.009861579
3/13/15,0.008776157,-0.009779829,-0.006210591,-0.006028945,-0.004156044,0,0,-0.004497319,-0.016877791,-0.003167141,-0.018058965,-0.011168254,-0.007810923,0.003220659,0,-0.006338838,-0.003128446,-0.011025139,0.014874606,0.002257416,0.018260529,-0.00998506,0.001323248,0,-0.006910485,0.004220832,-0.02212707,-0.000610173,-0.011920733,-0.014558838
3/16/15,0.004350035,0.007474821,0.018647423,0.013934382,0.010611975,0.002485951,0.016971949,0.00704711,0.015055099,0.021141368,0.01325482,0.009157551,0.014859185,0.028373111,0.012941142,-0.002126313,0.043778455,0.014631578,0.016750381,0.008804289,0.024303903,0.002801299,0.011894359,0.008656092,0.011004098,-0.003233136,-0.037477176,-0.000305175,0.013621154,0.015623897
3/17/15,0.003368511,-0.003830167,-0.011577275,-0.00388023,-0.008022576,-0.002479786,-0.008044247,0.003229997,-0.016801802,-0.008496886,-0.010710429,-0.004839697,0.000387836,-0.007762388,-0.007839908,0.004566272,-0.009621046,-0.007896906,0.001235518,-0.006494872,-0.012439407,0.002793845,0.012189928,-0.002860546,0.016726805,-0.007784594,-0.008175967,0.001221497,-0.009022837,-0.007175468
3/18/15,0.019184756,0.008657781,0.01571733,0.002272277,0.023667901,-0.006836675,-0.001089282,0.004650224,0.011984924,0.010863036,0.014545434,0.020972688,0.034215438,0.020068043,0.00614602,0.03484853,0.022920455,0.004326065,0.016454193,0.012053218,0.029391104,-0.002228685,-0.016344153,0.028688477,0.011256224,0.009806887,0.010991114,0.015858325,-0.005424182,0.015333276
3/19/15,-0.004941242,-0.005064842,0.002266807,-0.008906903,-0.019286804,-0.023153945,-0.012237988,-0.011749953,-0.001606423,-0.004417774,-0.010671242,-0.011610745,-0.018275446,0.00666887,-0.006689959,0.004099456,-0.042291197,-0.007925618,-0.002023456,-0.004844641,0.000680062,-0.024944171,0.015303731,-0.005278884,-0.007550309,-0.004855877,0.004939523,0.01290935,-0.001363536,-0.004398033
3/20/15,0.01395135,0.014066017,0.006982028,0.008986949,0.001540047,0.014734282,0.021099252,0.009007323,0.008980546,0.016310666,0.011527451,0.000903553,0.02176594,-0.013414896,0.0029282,0.025663488,-0.012705342,0.020232718,0.004460657,0.005273918,0.005660978,0.01145479,0.010766514,0.018123595,-0.012549017,0.01854277,0.007267005,0.013337093,0.002925734,0.002270884
3/23/15,-0.000466486,-0.008930236,0.005664025,-0.009878554,0.010527667,-0.007575824,0.000840622,-0.00410637,-0.004895147,0.00141626,0.003907293,0.001504623,-0.01037098,-0.00083945,0.02335767,0.004549454,0.00486508,-0.012086102,0.001211124,0.001614205,-0.003602911,-0.009437553,-0.032381687,0.006687693,0.010405123,-0.003513243,-0.00770487,0.042702693,0.003889495,0.000743399
3/24/15,0.000933178,-0.002719173,-0.009904924,-0.011122103,-0.01065195,-0.006997523,-0.00312061,-0.007708723,0.000297707,-0.011077005,-0.008027393,-0.006309958,-0.016238504,-0.007728409,-0.015121338,-0.000849204,0.009370627,0.000689014,-0.012096724,-0.004633366,-0.012203247,-0.010289703,-0.01365036,-0.004591692,-0.004087664,-0.013141065,0.031247011,0.028330711,-0.009879746,0.021525697
3/25/15,-0.033566348,-0.008366984,-0.015888547,-0.014058638,0.004022529,-0.012812166,-0.020831003,-0.014634317,-0.020416991,-0.01084377,-0.003923431,-0.013607525,0.014107675,-0.013376354,-0.006373084,-0.011614801,0.007581475,-0.021265412,-0.05387755,-0.013762563,-0.017844933,-0.010781669,-0.060714292,-0.01501616,-0.026126916,-0.029230424,-0.037715591,-0.123567925,-0.018783053,-0.018249781
3/26/15,-0.006029775,-0.009731467,-0.001993291,-0.001174434,-0.006363282,0.000648861,0.007009421,-0.000733363,-0.002130241,-0.010360199,-0.006154635,0.006131448,-0.003974899,-0.002488461,-0.004081372,-0.016050384,-0.006603074,-0.011523422,0.000862816,-0.006361688,0.001397624,-0.003697924,-0.003327089,-0.007971325,0.006970476,0.006356707,-0.008275071,-0.005602089,-0.002991143,-0.005925899
3/27/15,-0.00582391,0.008738239,0.001997272,0.000167931,-0.008775873,-0.007133456,-0.006594063,-0.006972605,-0.000762187,0.001947538,0.011889994,-0.002133157,-0.009216036,0.01513981,0.010831075,-0.002330338,-0.006801574,0.013259557,-0.011206886,0.002891527,-0.008141292,-0.003711568,0.019551874,0.008437085,-0.007968514,0.063829797,-0.008344069,0.003442866,0.006800092,-0.010804817
3/30/15,-0.00024397,0.010875426,0.012059077,0.023677554,0.024526999,0.013716524,0.014505117,0.012010537,0.001831165,0.004981266,0.008159952,0.006717557,0.02512446,0.025336982,0.013611392,-0.001167955,0.012762616,0.006762628,0.013513435,0.011531978,0.018761648,0.012549013,0.004209315,0.009063785,0.025314451,-0.016874882,0.018805591,0.007173944,0.003774218,0.006438933
3/31/15,-0.00732438,-0.006647241,-0.009354918,-0.006233658,-0.007357127,-0.008376424,-0.003392719,-0.006755503,-0.003807716,-0.009429468,-0.013273945,-0.009705708,-0.017960506,-0.022396774,-0.005999878,0.00496937,-0.000614791,-0.008898053,0.009892483,-0.009975299,-0.00667574,-0.002323795,-0.025151033,-0.026650932,-0.015351884,-0.006039583,-0.013914855,-0.01827187,-0.010093025,-0.011476642
4/1/15,0.001475733,-0.004944896,-0.014413578,-0.00382193,-0.006353112,0.001299614,-0.01872333,-0.008455922,-0.003516239,0.004637594,0.012960336,0.007350484,-0.001809968,-0.007101311,-0.013222204,0.004944637,0.004459384,-0.004225079,-0.010647324,0.005963096,-0.004866902,0.001941142,0.003822048,0.012676264,-0.001446583,-0.014710499,-0.008567504,-0.02239741,0.005597686,-0.009392504
4/2/15,-0.010560001,0.005374574,0.004941799,0.009508121,-0.001894411,0.00843608,0.000247788,0.007971765,0.001687494,0.001336129,0.017977136,0.007297442,0.004675941,-0.000766123,0.001456473,0.00665706,0.015156197,0.01246363,0.01980195,0.011243096,-0.003972826,0.004649228,0.002379942,-0.00080109,0.008611752,0,0.002323765,0.009035149,0.017693982,-0.014886517
4/6/15,0.031273281,0.012867721,-0.004817221,-0.000826212,0.00984604,-0.001930434,0.003220434,-0.005333748,-0.001378593,0.007400322,0.00755717,0.006036802,0.01557763,0.002896956,0.00290881,0.002875297,0.005278263,0.003579368,-0.006331687,0.003234283,0.007977518,-0.004627713,0.028964747,0.004710419,0.016198406,0.007465118,0.019875433,0.01119267,0.00586059,0.004877083
4/7/15,-0.000481706,-0.0069754,0.009479555,0.006284123,0.007283154,-0.003223794,-0.006049971,-0.001109659,0.009202609,-0.007827575,0,-0.005100623,0.015151656,-0.002973533,0.001739919,0.009174368,0.000150058,-0.005654369,-0.006372227,-0.0072537,0,-0.001937382,0.008768086,0.010673282,-0.010522122,0.007087643,0.00272309,-0.017077675,0.004078424,0.001672898
4/8/15,-0.002648353,0.018135221,0.00059948,0.003286672,-0.019708722,0.009702322,0.006583965,-0.000370098,0.010638279,0.00461247,-0.008842545,-0.001223656,-0.017320953,0.007157913,0.00289517,-0.001136496,0.079046146,0.011285976,-0.008123085,0.008415371,0.00349178,0.007181626,0.00731936,0.001184342,-0.003253877,0.001599538,0.04224718,0.044723017,-0.001547447,0.007304706
4/9/15,0.00144855,0.006138502,0.011681383,0.006879775,0.007018786,0.006406353,-0.002344867,0.003518439,-0.00090221,0.001449558,0.003026947,0.001225081,0.002718872,0.003046076,0.011258805,0.003128543,0.004031178,-0.008824301,0.010344715,-0.002442388,0.002087582,0.004625341,0.02316065,0.011139665,0.007643431,-0.002235891,-0.004191689,-0.024021911,0.004649359,-0.001494073
4/10/15,0.005785687,-0.002320527,0.007204129,0.003741652,0.01075032,0.000636403,-0.002350378,0.002399066,-0.001505011,0.005549621,-0.006591549,0.002447348,-0.000373896,0.003795903,0.01170418,0.007088221,-0.010245219,0.005848017,0.002559736,0.004284794,0.007175887,0.00575466,0.010208705,0.009846956,0.004266846,0.02208717,0.034288931,0.005048879,0.01253373,0.000948794
4/13/15,0.000958991,-0.000757896,-0.014795269,0.005996477,-0.002571392,0.005089126,-0.004463872,0.004970439,-0.011004071,0.000959634,-0.002798035,0.003356563,-0.003835135,0.003109154,-0.009875796,-0.002815488,-0.014267598,-0.006942099,-0.007233898,-0.003657086,-0.009882727,0.004386888,-0.009226924,-0.011971524,-0.001966965,-0.006263759,0.044239719,0.002511792,-0.014092427,0.00018237
4/14/15,-0.002633949,0.007192175,-0.000298183,0.015627712,0.015116081,0.001265756,-0.001743536,-0.007327343,-0.001219312,0.002037602,0.004008309,-0.00577854,0.021971961,0.004607588,-0.001709868,0.005646657,0.002270314,-0.00340799,-0.006429536,0.002854934,-0.008124692,0.001329175,-0.008425552,0.008794133,-0.004335781,-0.007563861,0.008489925,-0.020043886,0.006760676,-0.016148997
4/15/15,0.014645649,-0.004310387,0.00079586,0.018559546,0.016737866,-0.011378003,-0.005115325,0.011441153,0.002289298,-0.001076572,-0.005110076,0.006117838,0.014424882,-0.02168126,0.005138292,0.002526655,-0.022794886,-0.005260858,0.014236336,0.004269815,0.029487572,0.009102999,0.012074805,-0.000193662,0.003800402,0.042553376,-0.006789097,-0.003195803,-0.009785209,0.00233419
4/16/15,-0.002366288,0.006754458,-0.008051797,-0.006229373,-0.003973806,0.009590861,-0.006270581,0,-0.000457042,-0.00011953,-8.03E-05,-0.004256388,-0.002264348,0.036481525,-0.0005681,0.00784102,-0.006374824,-0.000705003,-0.011484393,-0.00242946,-0.012048192,0.015222952,-0.006186333,0.000871939,-0.004811543,0.001218212,0.182118291,0.001602956,0.008525347,0.004583842
4/17/15,-0.012808304,-0.027147474,-0.002104236,-0.015201495,-0.009118751,-0.014566248,-0.017163158,-0.01386581,-0.017212465,-0.011616852,-0.007063088,-0.007328264,-0.009531677,-0.023766628,-0.004262474,-0.015281963,-0.013123495,-0.011202406,-0.000860637,-0.007509662,-0.010584468,-0.017586267,-0.01289445,-0.008227672,-0.011254728,-0.01216889,0.016902476,-0.02528801,-0.005763759,-0.019833731
4/20/15,0.030994557,0.037144563,0.006326263,0.006365321,0.003565829,0.000642741,0.00333861,0.005735279,0.003099913,0.004119849,-0.008972694,0.009843041,0.010814746,-0.001095014,-0.00085604,0.005078882,0.053930365,0.006779879,0.002153299,0.009815912,0.007441956,0.002449614,-0.004955079,-0.002147215,0.022845692,0.008007284,-0.007278444,0.011494188,0.01700508,0.022130944
4/21/15,-0.006291977,0.004287394,0.000898282,-0.014705854,-0.004126523,-0.004495758,-0.00140777,-0.001471583,0.00973406,0.002533974,0.006525453,-0.005177976,-0.005077441,0.005903138,-0.003427681,0.006457055,0.043179558,0.002746494,0.002578535,-0.004252784,0.002308557,-0.013533865,-0.001358132,0.017899185,-0.005407204,-0.009166087,-0.01224908,-0.006168801,-0.010070299,-0.002956763
